exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
9041,1,2.2,32,128,2,128,2,8,12,12,12,64,32,32,8,TAGE_SC_L_64KB
9042,1,2.8,32,32,8,1024,16,8,12,8,12,64,96,8,32,LocalBP
9043,8,2.0,32,128,4,128,8,8,4,12,12,192,96,8,64,MultiperspectivePerceptron64KB
9044,2,2.0,128,64,1,2048,16,8,4,2,2,128,96,64,32,MultiperspectivePerceptron64KB
9045,2,1.4,64,64,1,1024,8,12,4,12,8,32,128,8,32,TournamentBP
9046,1,4.0,128,64,1,2048,4,8,4,8,4,32,64,8,32,TAGE_SC_L_64KB
9047,4,3.4,128,128,1,128,4,8,12,2,12,192,64,64,8,TournamentBP
9048,2,1.6,32,32,2,1024,8,2,4,8,8,64,16,32,8,TAGE
9049,16,2.0,64,64,4,512,16,8,2,4,4,256,32,64,8,TAGE
9050,4,2.0,128,128,8,512,16,8,8,8,12,192,64,16,32,BiModeBP
9051,1,2.4,32,16,4,1024,2,4,8,4,12,192,64,64,16,TAGE_SC_L_64KB
9052,8,1.4,16,128,2,256,8,8,4,2,4,64,128,64,8,MultiperspectivePerceptron64KB
9053,16,3.6,16,64,8,128,4,4,2,4,2,128,96,8,8,TournamentBP
9054,4,2.6,32,128,2,512,4,8,12,8,12,32,64,64,8,BiModeBP
9055,1,2.0,16,16,4,128,8,12,2,2,12,64,96,8,8,BiModeBP
9056,8,1.6,32,32,8,1024,2,8,12,2,12,32,96,32,32,TAGE_SC_L_64KB
9057,16,3.6,128,128,8,1024,2,12,12,12,12,128,128,32,32,LocalBP
9058,16,2.4,16,32,2,512,2,2,12,4,2,128,96,8,8,TournamentBP
9059,1,2.2,128,32,1,2048,16,12,2,12,8,256,96,64,16,TAGE
9060,4,2.2,64,64,4,1024,16,4,4,2,8,256,32,8,64,BiModeBP
9061,1,3.0,32,16,2,1024,4,8,4,12,8,128,32,64,16,TournamentBP
9062,1,2.4,128,128,8,256,16,2,4,4,8,192,128,32,16,BiModeBP
9063,32,2.0,128,128,2,256,16,4,4,2,12,192,64,64,32,TournamentBP
9064,32,3.8,128,32,1,1024,16,2,8,2,12,32,128,8,16,TournamentBP
9065,8,2.6,128,64,8,128,2,4,4,2,12,192,64,8,16,TAGE_SC_L_64KB
9066,32,3.2,64,32,8,256,2,2,12,2,2,256,128,16,8,TAGE
9067,8,1.2,128,16,1,1024,8,8,8,4,8,128,96,16,8,TournamentBP
9068,16,1.4,128,16,8,2048,4,4,4,2,2,192,128,32,32,MultiperspectivePerceptron64KB
9069,2,3.0,64,64,2,1024,2,4,8,12,8,256,16,32,16,BiModeBP
9070,1,1.4,128,32,1,128,4,8,2,4,12,64,128,8,64,TAGE
9071,2,2.0,128,16,4,1024,16,12,8,8,12,256,96,16,32,MultiperspectivePerceptron64KB
9072,1,4.0,32,128,2,1024,2,8,2,8,8,128,32,8,64,BiModeBP
9073,16,2.6,16,32,4,128,2,12,12,12,8,64,64,32,32,TAGE
9074,2,3.2,128,64,8,1024,16,12,4,2,2,256,32,8,32,LocalBP
9075,1,1.0,64,128,4,1024,8,8,8,12,12,192,128,8,64,MultiperspectivePerceptron64KB
9076,16,3.8,16,128,2,512,2,12,2,12,8,32,32,64,8,TAGE
9077,1,2.2,128,32,8,256,8,4,2,4,12,64,16,16,8,BiModeBP
9078,16,2.2,32,16,4,128,16,8,8,12,2,32,16,32,64,LocalBP
9079,1,2.6,128,32,1,1024,16,12,4,4,4,32,64,32,8,LocalBP
9080,32,3.6,32,32,1,1024,8,8,8,12,2,128,96,16,16,TAGE_SC_L_64KB
9081,8,2.0,32,128,4,2048,2,8,12,12,4,64,16,64,8,TAGE_SC_L_64KB
9082,1,3.6,32,32,4,256,8,12,4,8,12,64,16,16,8,BiModeBP
9083,32,1.2,16,32,4,256,16,12,12,2,8,192,32,8,64,TAGE
9084,16,2.6,64,16,1,512,4,12,4,2,2,256,128,32,32,BiModeBP
9085,16,3.6,16,32,8,2048,4,4,8,4,8,32,32,8,32,BiModeBP
9086,4,2.0,128,32,1,256,4,2,2,8,4,256,96,8,8,TAGE_SC_L_64KB
9087,2,2.8,64,128,8,256,16,2,8,12,2,192,16,32,16,TAGE
9088,16,1.4,128,128,2,2048,16,2,12,8,4,128,128,8,32,MultiperspectivePerceptron64KB
9089,32,1.4,128,16,1,512,4,8,2,2,4,64,96,8,16,BiModeBP
9090,2,2.4,16,64,1,512,8,12,12,8,2,128,96,64,8,TournamentBP
9091,8,3.0,64,16,4,1024,16,12,12,2,8,192,32,8,16,LocalBP
9092,4,3.6,128,16,4,512,4,12,12,12,8,64,16,32,64,MultiperspectivePerceptron64KB
9093,16,4.0,128,128,8,256,8,2,4,8,4,128,128,8,32,LocalBP
9094,1,3.4,32,16,2,2048,2,12,4,8,8,256,64,8,8,BiModeBP
9095,32,1.6,128,32,2,1024,2,4,2,8,4,256,32,64,16,TAGE_SC_L_64KB
9096,4,3.0,128,16,1,512,4,8,4,8,8,192,32,8,64,MultiperspectivePerceptron64KB
9097,1,3.8,64,32,2,256,16,2,4,4,12,128,64,32,32,BiModeBP
9098,2,3.0,64,128,2,1024,4,4,12,12,4,128,32,32,64,BiModeBP
9099,32,1.2,128,16,4,128,2,4,4,2,4,32,96,64,32,BiModeBP
9100,16,2.0,16,128,4,1024,2,8,2,2,4,192,16,16,8,TAGE_SC_L_64KB
9101,1,2.8,128,32,4,256,8,4,2,12,12,256,128,32,16,TAGE
9102,16,1.4,32,64,1,1024,8,8,8,4,2,32,96,64,16,TAGE_SC_L_64KB
9103,4,2.6,16,32,2,128,4,4,2,4,4,128,64,32,64,TournamentBP
9104,16,3.2,64,64,4,512,4,8,4,8,8,128,16,32,16,TAGE
9105,32,3.4,64,16,4,1024,8,8,8,4,12,192,128,16,8,TournamentBP
9106,2,1.2,16,16,2,128,4,2,8,2,12,256,64,64,8,TAGE_SC_L_64KB
9107,8,2.6,16,16,4,256,4,12,2,8,4,32,128,32,32,MultiperspectivePerceptron64KB
9108,1,1.4,64,64,2,512,8,4,12,4,2,64,96,32,8,TAGE
9109,8,1.6,32,16,1,256,8,2,12,12,2,128,64,16,16,MultiperspectivePerceptron64KB
9110,8,1.0,64,16,2,2048,2,8,2,4,2,32,96,16,64,TAGE
9111,2,3.2,128,16,8,1024,8,4,8,2,12,192,64,16,16,TournamentBP
9112,2,3.6,64,128,8,2048,16,12,8,2,8,64,16,64,64,TournamentBP
9113,8,2.6,128,64,8,512,4,8,12,2,2,128,128,64,32,BiModeBP
9114,8,2.6,64,32,4,128,4,4,4,2,4,32,64,64,64,TournamentBP
9115,1,2.0,128,32,8,128,4,8,8,4,12,256,128,64,32,TAGE_SC_L_64KB
9116,1,1.8,32,64,2,128,8,8,12,4,2,32,16,16,16,MultiperspectivePerceptron64KB
9117,32,1.4,16,16,1,2048,8,12,8,2,2,64,16,8,8,BiModeBP
9118,4,1.8,64,16,4,128,16,2,2,2,2,192,128,8,32,LocalBP
9119,4,2.0,32,128,1,512,16,12,8,2,2,64,16,8,32,LocalBP
9120,32,1.4,32,16,8,512,8,12,2,4,12,256,128,16,64,TAGE
9121,2,2.4,16,128,2,256,2,8,12,4,8,32,32,32,8,TournamentBP
9122,8,2.4,128,128,1,1024,8,8,4,4,4,32,32,16,64,TAGE
9123,1,2.2,16,128,2,512,8,8,8,4,4,32,16,8,32,LocalBP
9124,1,1.8,64,128,8,256,16,2,2,12,8,64,64,64,32,MultiperspectivePerceptron64KB
9125,4,3.4,16,128,4,256,8,8,12,8,8,192,96,32,16,LocalBP
9126,4,3.4,16,64,1,512,8,12,12,2,4,192,16,64,32,BiModeBP
9127,32,2.2,32,16,8,1024,2,4,12,12,12,64,128,64,64,TAGE_SC_L_64KB
9128,8,2.8,64,64,1,2048,16,4,8,8,12,192,16,8,16,TAGE
9129,16,1.8,16,32,2,2048,16,4,8,12,4,256,64,16,16,TAGE_SC_L_64KB
9130,1,3.2,64,64,1,2048,8,4,4,2,12,32,64,32,16,TournamentBP
9131,8,1.6,64,32,4,256,2,2,12,8,2,192,64,32,64,LocalBP
9132,16,2.2,32,64,4,512,2,8,2,2,12,192,32,8,64,TAGE
9133,4,3.4,16,32,8,512,16,8,12,12,2,64,96,8,64,BiModeBP
9134,1,3.4,32,16,1,512,2,2,12,4,4,64,64,8,8,TAGE
9135,4,1.8,64,32,1,256,8,4,12,2,2,192,32,64,8,TAGE_SC_L_64KB
9136,8,3.4,16,16,1,128,4,2,8,2,12,128,128,32,32,MultiperspectivePerceptron64KB
9137,16,2.0,128,16,2,256,16,4,12,2,4,128,128,8,32,TournamentBP
9138,8,1.6,128,128,8,1024,16,4,12,12,8,256,64,32,32,BiModeBP
9139,1,2.2,16,64,4,512,2,12,4,8,8,192,96,8,32,BiModeBP
9140,16,3.8,128,32,1,128,8,12,4,2,12,256,32,8,64,TournamentBP
9141,16,1.4,32,128,1,512,16,2,2,4,8,256,64,64,32,LocalBP
9142,32,3.8,32,64,1,512,16,8,12,4,2,64,32,16,16,MultiperspectivePerceptron64KB
9143,16,3.4,32,128,8,256,2,2,8,4,4,256,128,64,32,TournamentBP
9144,4,1.4,16,32,4,1024,8,4,2,4,8,192,128,16,32,TournamentBP
9145,32,1.8,64,16,4,128,8,8,12,12,12,128,64,64,8,LocalBP
9146,16,1.8,128,128,1,128,8,8,8,12,8,256,16,32,16,MultiperspectivePerceptron64KB
9147,8,3.6,32,32,2,128,16,12,4,2,8,256,64,64,32,TAGE
9148,2,1.2,128,32,2,512,16,12,2,12,4,128,128,16,32,TAGE_SC_L_64KB
9149,1,3.0,128,32,2,512,2,8,8,2,8,192,64,32,8,TournamentBP
9150,1,2.4,32,16,4,128,4,4,4,12,8,256,96,64,16,TAGE_SC_L_64KB
9151,16,3.4,128,16,8,256,8,4,12,8,2,192,16,64,8,TAGE_SC_L_64KB
9152,8,3.4,64,32,4,2048,16,12,12,12,8,128,96,32,64,MultiperspectivePerceptron64KB
9153,2,3.4,16,32,2,1024,8,12,12,12,2,128,64,32,8,TournamentBP
9154,2,1.4,64,16,8,2048,2,12,2,4,8,64,128,64,64,MultiperspectivePerceptron64KB
9155,4,1.8,128,64,8,128,2,12,2,8,12,192,128,16,8,TournamentBP
9156,1,3.8,16,16,2,2048,4,4,12,8,12,64,96,64,16,TAGE
9157,2,2.8,32,64,2,512,4,8,12,2,2,128,16,8,16,TAGE
9158,2,2.6,64,64,4,1024,2,12,2,2,4,32,128,16,8,TAGE
9159,4,2.0,16,16,2,128,4,2,12,2,4,256,32,64,16,MultiperspectivePerceptron64KB
9160,1,2.8,32,16,1,256,2,8,2,4,8,64,64,8,8,LocalBP
9161,1,1.0,128,64,4,1024,4,4,2,4,2,64,64,64,8,TAGE
9162,8,2.8,128,128,1,1024,16,12,4,2,12,64,16,16,8,TAGE_SC_L_64KB
9163,16,1.8,16,32,8,1024,2,4,8,4,12,192,96,32,64,TAGE_SC_L_64KB
9164,8,2.4,128,128,4,1024,8,12,12,2,8,32,32,32,64,TAGE_SC_L_64KB
9165,32,1.6,16,64,2,2048,8,12,8,8,8,256,32,16,16,LocalBP
9166,8,2.4,128,32,8,512,16,4,4,8,2,64,128,16,32,TournamentBP
9167,32,1.8,64,32,4,512,4,12,2,4,8,256,128,32,64,TAGE
9168,1,2.0,16,32,4,512,4,4,4,4,8,32,64,64,32,TAGE
9169,16,3.6,128,64,4,256,2,4,4,12,2,256,64,32,8,LocalBP
9170,4,2.0,32,16,1,512,2,4,2,12,2,256,16,8,32,TAGE_SC_L_64KB
9171,8,1.4,64,64,2,512,16,4,4,12,4,192,64,16,32,TAGE_SC_L_64KB
9172,32,4.0,16,64,8,1024,2,12,12,4,12,192,128,32,32,TAGE
9173,16,1.6,16,128,8,512,8,8,8,2,4,32,32,16,8,TAGE_SC_L_64KB
9174,2,2.2,128,64,1,512,4,2,4,4,4,256,128,8,32,TournamentBP
9175,4,2.6,32,128,2,1024,4,2,8,8,12,192,16,16,64,LocalBP
9176,8,2.4,32,16,8,512,8,2,2,8,4,64,32,16,32,MultiperspectivePerceptron64KB
9177,16,2.8,16,32,4,512,16,12,8,12,4,128,32,16,8,BiModeBP
9178,2,2.6,16,16,2,1024,4,8,4,4,8,128,128,32,16,TournamentBP
9179,32,1.2,128,16,1,128,16,4,4,8,2,256,128,16,32,BiModeBP
9180,4,2.0,64,16,1,128,2,4,12,8,12,64,32,32,16,TAGE_SC_L_64KB
9181,32,3.6,16,32,4,2048,2,4,4,2,4,128,96,32,16,TAGE_SC_L_64KB
9182,8,3.8,16,32,1,1024,8,4,12,12,12,64,96,8,16,LocalBP
9183,1,3.0,32,32,8,512,4,8,8,2,4,256,64,16,32,MultiperspectivePerceptron64KB
9184,1,2.2,64,32,8,128,2,4,12,2,12,32,32,16,64,TAGE
9185,16,1.6,16,128,4,512,2,8,12,8,2,64,16,16,16,TournamentBP
9186,4,1.8,16,64,8,512,2,12,4,4,12,128,32,32,32,MultiperspectivePerceptron64KB
9187,2,1.4,32,64,8,1024,8,12,8,8,12,256,32,8,64,TAGE
9188,1,3.0,64,16,4,512,8,2,8,12,2,64,64,16,8,TAGE_SC_L_64KB
9189,2,3.2,16,64,4,128,4,12,2,4,8,192,32,32,64,MultiperspectivePerceptron64KB
9190,2,2.8,32,16,4,512,2,4,12,8,8,256,96,64,8,BiModeBP
9191,16,3.8,128,128,4,1024,4,8,4,8,2,256,96,16,16,LocalBP
9192,1,3.6,64,64,2,512,2,12,12,8,8,32,16,16,8,LocalBP
9193,8,2.8,32,128,4,2048,16,12,8,8,12,64,96,16,32,BiModeBP
9194,2,3.2,128,16,1,2048,8,2,8,2,2,128,128,32,8,LocalBP
9195,2,4.0,128,64,2,128,2,12,4,4,4,256,96,8,16,MultiperspectivePerceptron64KB
9196,32,3.0,64,32,4,2048,8,2,4,8,8,64,128,16,64,BiModeBP
9197,1,3.2,128,128,4,2048,8,8,12,4,12,64,32,64,8,LocalBP
9198,1,1.2,128,64,4,256,4,2,2,12,12,192,16,16,64,TournamentBP
9199,1,1.8,32,32,8,1024,16,12,12,8,12,32,16,64,8,LocalBP
9200,32,3.8,64,32,8,256,4,8,8,4,2,128,16,32,64,TAGE
9201,32,1.4,32,128,2,256,2,12,4,2,2,32,96,16,8,MultiperspectivePerceptron64KB
9202,1,2.0,16,64,8,2048,16,8,4,2,8,192,128,16,64,TournamentBP
9203,32,3.4,128,64,1,1024,8,2,2,4,12,128,16,8,16,LocalBP
9204,1,1.8,128,64,4,256,16,2,2,12,12,192,16,16,16,BiModeBP
9205,16,1.2,32,16,8,1024,4,2,12,2,12,64,16,32,16,LocalBP
9206,4,3.0,32,128,2,512,16,12,4,2,12,32,32,8,32,MultiperspectivePerceptron64KB
9207,1,3.2,128,128,4,512,2,2,8,4,4,128,96,16,8,TAGE_SC_L_64KB
9208,8,3.2,16,64,4,256,2,4,8,4,12,64,128,16,32,MultiperspectivePerceptron64KB
9209,32,3.2,64,16,1,256,16,4,4,4,8,32,16,8,64,TAGE_SC_L_64KB
9210,16,1.8,16,64,2,2048,16,8,2,2,4,256,32,8,32,TAGE
9211,8,4.0,64,16,1,256,16,8,12,12,2,192,64,64,8,TAGE
9212,32,1.0,64,16,1,256,4,12,4,4,12,192,96,16,64,LocalBP
9213,4,1.0,128,128,4,512,4,12,2,4,4,32,32,16,16,BiModeBP
9214,1,1.4,64,32,8,128,8,4,8,8,12,128,16,8,8,TAGE
9215,8,3.8,32,128,1,2048,16,12,12,4,2,128,128,8,32,TAGE_SC_L_64KB
9216,4,2.0,16,32,4,512,16,2,2,8,4,256,16,32,32,MultiperspectivePerceptron64KB
9217,8,2.8,16,128,8,1024,4,8,4,2,8,192,32,32,8,TAGE_SC_L_64KB
9218,4,3.4,16,128,8,2048,8,4,12,8,2,192,16,16,64,MultiperspectivePerceptron64KB
9219,32,1.6,128,128,8,512,4,8,2,8,2,192,16,32,64,TAGE_SC_L_64KB
9220,4,2.8,16,128,8,1024,4,12,8,12,2,32,32,64,16,TAGE_SC_L_64KB
9221,2,4.0,128,16,2,512,8,4,8,4,2,64,32,8,16,MultiperspectivePerceptron64KB
9222,16,2.6,128,32,2,512,16,4,8,12,2,128,64,32,8,TAGE_SC_L_64KB
9223,4,1.4,16,16,4,128,2,2,4,2,8,64,32,64,8,TournamentBP
9224,4,2.4,16,16,1,128,2,8,12,4,2,192,128,32,32,TAGE_SC_L_64KB
9225,32,3.4,32,16,1,128,8,2,4,4,8,128,128,8,8,BiModeBP
9226,8,1.2,32,16,8,256,8,12,8,8,2,256,64,16,64,TournamentBP
9227,1,3.8,128,128,1,2048,8,2,2,2,8,128,128,64,8,MultiperspectivePerceptron64KB
9228,16,2.0,16,64,2,512,4,4,2,4,8,192,128,16,64,TAGE_SC_L_64KB
9229,1,1.2,64,64,4,128,16,2,2,8,4,128,16,32,32,LocalBP
9230,8,1.8,16,32,8,128,16,2,8,4,12,32,64,8,64,TournamentBP
9231,8,2.8,64,64,1,128,2,8,4,12,8,64,16,64,64,TournamentBP
9232,16,3.8,128,64,2,2048,16,4,12,2,12,192,16,64,64,TournamentBP
9233,4,1.0,64,64,4,1024,4,12,4,2,12,192,128,8,32,TAGE_SC_L_64KB
9234,16,1.8,16,16,8,2048,16,8,4,12,8,256,64,16,32,TournamentBP
9235,1,2.2,32,16,8,1024,8,12,4,8,2,32,128,16,8,LocalBP
9236,2,1.2,32,64,4,1024,4,8,2,8,8,128,32,16,32,TAGE
9237,2,1.6,64,32,8,1024,2,12,2,2,4,32,32,16,8,LocalBP
9238,2,2.4,16,16,8,1024,4,2,8,4,8,64,96,16,64,LocalBP
9239,16,2.6,32,64,2,2048,8,12,12,2,2,192,128,32,32,BiModeBP
9240,32,1.4,16,16,2,128,2,12,2,4,12,192,32,32,64,TournamentBP
9241,2,3.0,64,64,8,1024,4,2,4,12,8,256,96,8,32,BiModeBP
9242,1,3.2,128,32,8,512,8,4,8,12,12,128,128,32,16,TournamentBP
9243,2,1.6,16,64,2,2048,4,8,8,12,8,32,16,32,64,TAGE_SC_L_64KB
9244,16,3.8,128,128,1,128,8,2,4,2,12,32,64,32,16,BiModeBP
9245,16,1.8,128,128,4,256,16,4,4,2,2,32,32,16,16,TAGE_SC_L_64KB
9246,1,4.0,64,16,2,256,4,12,12,8,8,64,64,32,8,BiModeBP
9247,4,2.2,32,64,4,128,2,12,12,2,2,256,128,64,32,LocalBP
9248,32,2.8,32,64,2,256,16,4,2,12,12,64,16,16,16,TAGE
9249,2,1.6,128,64,8,512,8,8,12,12,2,192,96,64,64,TAGE_SC_L_64KB
9250,4,4.0,32,128,8,1024,4,12,12,12,12,32,128,16,32,TAGE
9251,16,3.0,32,16,2,2048,16,8,2,2,12,128,96,8,64,MultiperspectivePerceptron64KB
9252,16,1.2,128,16,2,512,4,8,12,2,2,32,64,16,64,LocalBP
9253,2,3.8,64,128,4,128,2,12,12,12,8,64,128,8,16,TAGE
9254,16,2.6,16,16,4,1024,16,2,8,8,2,256,64,32,32,TAGE_SC_L_64KB
9255,8,3.8,64,32,4,128,8,4,8,4,2,256,32,32,32,TournamentBP
9256,4,3.4,64,64,8,256,8,2,12,2,12,64,16,32,64,MultiperspectivePerceptron64KB
9257,16,3.4,128,16,1,512,8,12,8,4,4,128,16,8,8,LocalBP
9258,16,1.2,128,128,4,128,2,12,2,8,2,64,64,8,64,BiModeBP
9259,4,3.8,32,16,2,256,16,12,2,4,4,256,64,16,64,TAGE_SC_L_64KB
9260,16,1.6,128,16,1,1024,2,8,12,12,2,64,128,32,64,BiModeBP
9261,1,2.8,32,128,4,512,2,4,12,12,4,32,128,8,64,TAGE_SC_L_64KB
9262,4,2.4,16,16,8,2048,16,12,8,4,8,192,96,32,32,TAGE_SC_L_64KB
9263,32,3.0,64,64,4,512,2,2,4,4,12,256,96,8,16,TAGE
9264,8,3.8,32,16,4,1024,16,8,12,2,12,192,16,32,16,TournamentBP
9265,32,3.2,64,128,4,1024,2,2,8,12,2,128,32,8,32,BiModeBP
9266,16,2.6,16,64,8,512,2,12,8,2,8,192,128,64,32,TAGE
9267,1,2.8,16,16,8,2048,8,12,8,4,2,128,128,32,8,TournamentBP
9268,32,2.2,128,128,4,256,8,2,8,12,4,256,128,64,64,TournamentBP
9269,2,2.0,16,128,1,512,8,12,2,4,4,192,128,64,8,MultiperspectivePerceptron64KB
9270,16,2.6,64,32,2,256,8,12,2,12,8,32,96,8,16,BiModeBP
9271,32,2.8,128,16,4,2048,16,4,12,4,4,192,16,64,8,TournamentBP
9272,8,4.0,16,16,2,512,4,2,8,8,4,192,64,8,8,TournamentBP
9273,1,1.8,64,16,8,128,16,8,4,12,4,64,64,64,8,TournamentBP
9274,8,1.8,32,32,4,2048,2,4,2,12,8,32,128,64,32,LocalBP
9275,32,1.6,32,128,2,128,2,4,8,4,8,64,64,16,32,TAGE_SC_L_64KB
9276,16,1.0,64,16,2,1024,8,8,4,2,8,64,32,8,8,BiModeBP
9277,1,3.0,32,16,8,2048,8,8,4,8,12,128,16,32,16,TAGE_SC_L_64KB
9278,1,1.4,128,16,2,1024,2,4,8,2,4,192,64,32,64,MultiperspectivePerceptron64KB
9279,16,1.8,16,32,2,128,8,4,8,2,2,32,16,16,32,TournamentBP
9280,32,2.0,32,16,2,2048,8,8,12,2,2,128,16,64,16,TournamentBP
9281,32,2.6,128,16,8,1024,4,12,12,4,4,128,32,8,64,TAGE
9282,1,3.0,32,128,4,128,4,4,2,2,2,64,32,64,16,TAGE_SC_L_64KB
9283,1,2.2,32,128,1,256,8,12,8,2,4,32,32,32,32,LocalBP
9284,2,2.8,64,64,1,256,4,2,4,12,4,192,32,16,64,LocalBP
9285,8,2.0,32,16,1,128,8,4,4,2,2,128,32,16,8,TournamentBP
9286,8,1.2,128,32,4,256,2,4,2,8,2,256,32,32,32,TAGE
9287,32,3.8,32,16,1,2048,4,2,2,12,8,32,32,16,8,LocalBP
9288,2,4.0,16,16,8,1024,8,8,2,12,12,192,64,64,32,TAGE
9289,8,2.4,16,16,2,1024,16,2,8,12,8,256,96,8,8,TAGE
9290,32,1.6,64,128,4,256,4,4,8,8,2,192,64,8,16,TAGE
9291,8,2.4,32,128,2,128,2,2,12,8,4,32,64,64,32,TournamentBP
9292,4,2.4,16,64,8,1024,4,12,4,4,2,32,128,16,64,TAGE
9293,2,3.4,32,128,2,512,2,8,4,4,4,256,96,8,16,TournamentBP
9294,16,1.2,16,64,2,1024,2,12,12,12,4,32,16,64,64,MultiperspectivePerceptron64KB
9295,1,2.0,16,16,1,2048,2,8,12,2,4,192,64,8,32,TAGE
9296,2,1.6,16,64,1,2048,2,2,8,2,4,128,96,16,64,TournamentBP
9297,2,2.4,32,16,8,1024,4,12,2,4,12,64,128,8,16,TAGE_SC_L_64KB
9298,8,3.4,32,64,8,256,8,8,8,4,8,64,128,32,8,TAGE_SC_L_64KB
9299,4,1.4,64,128,2,256,4,12,8,4,8,128,16,16,16,LocalBP
9300,16,3.8,32,16,4,256,8,4,12,8,8,256,96,32,32,TournamentBP
9301,4,1.6,128,16,2,256,8,12,8,12,8,128,128,64,64,TAGE_SC_L_64KB
9302,32,1.2,32,128,4,128,4,4,2,4,2,128,128,16,64,TAGE_SC_L_64KB
9303,8,1.2,32,16,1,512,8,2,12,12,12,32,96,16,8,BiModeBP
9304,32,3.0,128,16,8,512,4,2,8,2,4,192,64,64,16,LocalBP
9305,4,3.6,32,16,8,128,16,2,8,2,2,64,16,64,32,TournamentBP
9306,1,2.6,128,32,1,2048,16,8,12,12,8,128,96,8,8,BiModeBP
9307,1,3.6,128,64,1,256,16,12,2,8,12,64,128,32,64,LocalBP
9308,1,3.4,32,64,2,128,16,8,4,2,12,256,16,8,32,TAGE
9309,16,4.0,128,32,4,2048,16,4,4,8,8,256,64,16,16,LocalBP
9310,32,3.4,128,16,8,512,16,4,2,12,12,256,128,64,8,TAGE
9311,4,2.8,64,64,2,256,4,12,12,4,2,32,64,8,32,MultiperspectivePerceptron64KB
9312,4,3.2,128,16,4,2048,2,2,4,8,4,32,16,16,32,LocalBP
9313,32,1.2,64,64,8,128,4,2,8,12,4,64,16,64,32,TournamentBP
9314,2,1.0,32,32,4,2048,4,2,4,2,4,64,96,16,32,TournamentBP
9315,4,2.8,16,64,4,128,2,8,12,12,4,64,96,16,8,LocalBP
9316,2,3.0,64,128,1,512,16,2,8,4,4,256,32,8,8,TAGE
9317,1,3.6,16,32,2,1024,2,2,8,12,2,128,32,8,16,MultiperspectivePerceptron64KB
9318,2,3.6,64,16,8,1024,16,12,4,2,2,32,32,16,32,TAGE_SC_L_64KB
9319,4,2.2,16,16,4,1024,4,2,12,8,8,192,128,16,8,TournamentBP
9320,1,2.4,128,32,1,512,16,8,12,2,12,64,96,8,32,MultiperspectivePerceptron64KB
9321,8,1.4,64,32,8,256,2,2,12,4,12,128,32,8,32,MultiperspectivePerceptron64KB
9322,4,1.2,16,16,8,256,4,8,4,8,12,32,64,16,8,TournamentBP
9323,4,3.6,128,16,8,2048,2,4,2,4,4,32,128,8,8,TAGE
9324,2,1.4,32,64,4,2048,2,8,2,12,8,32,128,16,32,MultiperspectivePerceptron64KB
9325,32,4.0,64,64,1,1024,2,4,8,8,4,64,16,16,32,TAGE_SC_L_64KB
9326,32,2.6,32,64,2,2048,2,2,2,12,8,192,64,64,16,MultiperspectivePerceptron64KB
9327,32,4.0,16,32,2,512,4,12,4,4,4,128,96,16,64,TAGE_SC_L_64KB
9328,1,4.0,64,16,2,2048,16,8,12,12,2,256,16,8,16,TournamentBP
9329,8,1.8,16,16,4,1024,16,8,12,4,8,192,16,64,32,BiModeBP
9330,8,2.0,32,64,4,2048,4,8,4,2,4,32,16,16,32,MultiperspectivePerceptron64KB
9331,16,1.0,16,16,2,1024,8,4,12,12,4,128,32,64,32,LocalBP
9332,4,1.4,32,128,4,2048,2,12,4,2,12,256,32,64,8,TournamentBP
9333,16,2.6,32,32,2,1024,8,4,12,12,2,64,96,64,16,MultiperspectivePerceptron64KB
9334,32,2.2,128,16,8,1024,4,2,2,12,8,32,96,32,8,TAGE_SC_L_64KB
9335,16,2.2,32,32,2,128,4,4,12,8,8,256,32,16,16,MultiperspectivePerceptron64KB
9336,16,1.6,16,128,4,256,4,4,12,8,12,256,16,16,64,TournamentBP
9337,16,2.2,128,64,4,512,4,4,4,12,8,32,128,8,64,TournamentBP
9338,1,2.2,128,64,8,1024,16,4,4,12,12,192,32,8,64,BiModeBP
9339,8,1.6,16,64,8,2048,2,12,2,8,12,192,16,64,8,TAGE_SC_L_64KB
9340,1,3.0,16,64,2,512,2,2,4,8,2,32,96,64,8,TAGE
9341,4,1.8,16,64,2,512,4,2,8,4,2,64,96,32,64,MultiperspectivePerceptron64KB
9342,2,1.4,64,16,1,256,4,8,4,8,12,32,16,32,32,TournamentBP
9343,4,1.4,32,128,4,1024,8,12,12,4,8,128,96,8,32,LocalBP
9344,16,1.0,64,16,4,512,4,4,12,4,2,128,64,16,32,TournamentBP
9345,2,3.2,64,32,1,1024,4,12,4,2,4,64,32,16,32,BiModeBP
9346,1,2.0,32,64,2,1024,16,4,12,8,2,64,32,32,16,BiModeBP
9347,16,1.0,16,128,8,2048,16,2,12,12,2,192,16,16,8,TAGE_SC_L_64KB
9348,2,2.0,32,64,1,128,4,4,4,2,4,192,16,64,32,MultiperspectivePerceptron64KB
9349,2,1.0,128,128,8,2048,2,8,4,4,2,256,128,32,32,LocalBP
9350,32,2.6,16,16,4,256,4,4,12,8,8,128,16,64,8,BiModeBP
9351,1,2.2,16,64,8,2048,2,4,4,4,12,192,128,16,8,BiModeBP
